Data Medicao;TEMPERATURA MEDIA, MENSAL (AUT)(°C);Nome;Codigo Estacao;Latitude;Longitude;Y;X;Ano
3/31/2020;23,398925; ITUVERAVA; A839;-2035972222;-4777527777;-20,35972222;-47,77527777;2020
4/30/2020;21,993472; ITUVERAVA; A840;-2035972222;-4777527777;-20,35972222;-47,77527777;2020
5/31/2020;18,227823; ITUVERAVA; A841;-2035972222;-4777527777;-20,35972222;-47,77527777;2020
6/30/2020;19,794028; ITUVERAVA; A842;-2035972222;-4777527777;-20,35972222;-47,77527777;2020
7/31/2020;19,821237; ITUVERAVA; A843;-2035972222;-4777527777;-20,35972222;-47,77527777;2020
8/31/2020;20,883737; ITUVERAVA; A844;-2035972222;-4777527777;-20,35972222;-47,77527777;2020
9/30/2020;24,694444; ITUVERAVA; A845;-2035972222;-4777527777;-20,35972222;-47,77527777;2020
10/31/2020;26,013822; ITUVERAVA; A846;-2035972222;-4777527777;-20,35972222;-47,77527777;2020
11/30/2020;; ITUVERAVA; A847;-2035972222;-4777527777;-20,35972222;-47,77527777;2020
12/31/2020;; ITUVERAVA; A848;-2035972222;-4777527777;-20,35972222;-47,77527777;2020
1/31/2021;; ITUVERAVA; A849;-2035972222;-4777527777;-20,35972222;-47,77527777;2021
2/28/2021;; ITUVERAVA; A850;-2035972222;-4777527777;-20,35972222;-47,77527777;2021
3/31/2021;; ITUVERAVA; A851;-2035972222;-4777527777;-20,35972222;-47,77527777;2021
4/30/2021;; ITUVERAVA; A852;-2035972222;-4777527777;-20,35972222;-47,77527777;2021
5/31/2021;20,009876; ITUVERAVA; A853;-2035972222;-4777527777;-20,35972222;-47,77527777;2021
6/30/2021;19,323047; ITUVERAVA; A854;-2035972222;-4777527777;-20,35972222;-47,77527777;2021
7/31/2021;; ITUVERAVA; A855;-2035972222;-4777527777;-20,35972222;-47,77527777;2021
8/31/2021;21,920833; ITUVERAVA; A856;-2035972222;-4777527777;-20,35972222;-47,77527777;2021
9/30/2021;26,301006; ITUVERAVA; A857;-2035972222;-4777527777;-20,35972222;-47,77527777;2021
10/31/2021;22,666493; ITUVERAVA; A858;-2035972222;-4777527777;-20,35972222;-47,77527777;2021
11/30/2021;; ITUVERAVA; A859;-2035972222;-4777527777;-20,35972222;-47,77527777;2021
12/31/2021;; ITUVERAVA; A860;-2035972222;-4777527777;-20,35972222;-47,77527777;2021
1/31/2022;; ITUVERAVA; A861;-2035972222;-4777527777;-20,35972222;-47,77527777;2022
2/28/2022;; ITUVERAVA; A862;-2035972222;-4777527777;-20,35972222;-47,77527777;2022
3/31/2022;24,432892; ITUVERAVA; A863;-2035972222;-4777527777;-20,35972222;-47,77527777;2022
4/30/2022;22,698333; ITUVERAVA; A864;-2035972222;-4777527777;-20,35972222;-47,77527777;2022
5/31/2022;18,270056; ITUVERAVA; A865;-2035972222;-4777527777;-20,35972222;-47,77527777;2022
6/30/2022;18,437373; ITUVERAVA; A866;-2035972222;-4777527777;-20,35972222;-47,77527777;2022
7/31/2022;19,610887; ITUVERAVA; A867;-2035972222;-4777527777;-20,35972222;-47,77527777;2022
8/31/2022;20,925672; ITUVERAVA; A868;-2035972222;-4777527777;-20,35972222;-47,77527777;2022
9/30/2022;23,097796; ITUVERAVA; A869;-2035972222;-4777527777;-20,35972222;-47,77527777;2022
10/31/2022;24,061284; ITUVERAVA; A870;-2035972222;-4777527777;-20,35972222;-47,77527777;2022
11/30/2022;22,900121; ITUVERAVA; A871;-2035972222;-4777527777;-20,35972222;-47,77527777;2022
12/31/2022;23,604436; ITUVERAVA; A872;-2035972222;-4777527777;-20,35972222;-47,77527777;2022
1/31/2023;23,128495; ITUVERAVA; A873;-2035972222;-4777527777;-20,35972222;-47,77527777;2023
1/31/2013;25,217608; JALES; A733;-20165;-5059499999;-0,00020165;-50,59499999;2013
2/28/2013;24,880771; JALES; A734;-20165;-5059499999;-0,00020165;-50,59499999;2013
3/31/2013;24,721408; JALES; A735;-20165;-5059499999;-0,00020165;-50,59499999;2013
4/30/2013;22,959028; JALES; A736;-20165;-5059499999;-0,00020165;-50,59499999;2013
5/31/2013;22,621774; JALES; A737;-20165;-5059499999;-0,00020165;-50,59499999;2013
6/30/2013;22,073889; JALES; A738;-20165;-5059499999;-0,00020165;-50,59499999;2013
7/31/2013;19,996909; JALES; A739;-20165;-5059499999;-0,00020165;-50,59499999;2013
8/31/2013;21,390188; JALES; A740;-20165;-5059499999;-0,00020165;-50,59499999;2013
9/30/2013;23,81875; JALES; A741;-20165;-5059499999;-0,00020165;-50,59499999;2013
10/31/2013;24,915691; JALES; A742;-20165;-5059499999;-0,00020165;-50,59499999;2013
11/30/2013;25,385417; JALES; A743;-20165;-5059499999;-0,00020165;-50,59499999;2013
12/31/2013;25,834274; JALES; A744;-20165;-5059499999;-0,00020165;-50,59499999;2013
1/31/2014;25,590054; JALES; A745;-20165;-5059499999;-0,00020165;-50,59499999;2014
2/28/2014;25,804613; JALES; A746;-20165;-5059499999;-0,00020165;-50,59499999;2014
3/31/2014;24,712056; JALES; A747;-20165;-5059499999;-0,00020165;-50,59499999;2014
4/30/2014;24,659559; JALES; A748;-20165;-5059499999;-0,00020165;-50,59499999;2014
5/31/2014;21,746774; JALES; A749;-20165;-5059499999;-0,00020165;-50,59499999;2014
6/30/2014;21,864891; JALES; A750;-20165;-5059499999;-0,00020165;-50,59499999;2014
7/31/2014;20,918034; JALES; A751;-20165;-5059499999;-0,00020165;-50,59499999;2014
8/31/2014;23,802869; JALES; A752;-20165;-5059499999;-0,00020165;-50,59499999;2014
9/30/2014;25,056667; JALES; A753;-20165;-5059499999;-0,00020165;-50,59499999;2014
10/31/2014;26,334409; JALES; A754;-20165;-5059499999;-0,00020165;-50,59499999;2014
11/30/2014;24,567548; JALES; A755;-20165;-5059499999;-0,00020165;-50,59499999;2014
12/31/2014;25,221657; JALES; A756;-20165;-5059499999;-0,00020165;-50,59499999;2014
1/31/2015;26,932542; JALES; A757;-20165;-5059499999;-0,00020165;-50,59499999;2015
2/28/2015;25,217262; JALES; A758;-20165;-5059499999;-0,00020165;-50,59499999;2015
3/31/2015;24,259677; JALES; A759;-20165;-5059499999;-0,00020165;-50,59499999;2015
4/30/2015;24,734028; JALES; A760;-20165;-5059499999;-0,00020165;-50,59499999;2015
5/31/2015;21,623521; JALES; A761;-20165;-5059499999;-0,00020165;-50,59499999;2015
6/30/2015;21,26875; JALES; A762;-20165;-5059499999;-0,00020165;-50,59499999;2015
7/31/2015;21,460566; JALES; A763;-20165;-5059499999;-0,00020165;-50,59499999;2015
8/31/2015;23,464423; JALES; A764;-20165;-5059499999;-0,00020165;-50,59499999;2015
9/30/2015;25,412639; JALES; A765;-20165;-5059499999;-0,00020165;-50,59499999;2015
10/31/2015;26,786962; JALES; A766;-20165;-5059499999;-0,00020165;-50,59499999;2015
11/30/2015;25,710417; JALES; A767;-20165;-5059499999;-0,00020165;-50,59499999;2015
12/31/2015;25,537097; JALES; A768;-20165;-5059499999;-0,00020165;-50,59499999;2015
1/31/2016;24,874638; JALES; A769;-20165;-5059499999;-0,00020165;-50,59499999;2016
2/29/2016;26,161761; JALES; A770;-20165;-5059499999;-0,00020165;-50,59499999;2016
3/31/2016;25,769624; JALES; A771;-20165;-5059499999;-0,00020165;-50,59499999;2016
4/30/2016;; JALES; A772;-20165;-5059499999;-0,00020165;-50,59499999;2016
5/31/2016;; JALES; A773;-20165;-5059499999;-0,00020165;-50,59499999;2016
6/30/2016;; JALES; A774;-20165;-5059499999;-0,00020165;-50,59499999;2016
7/31/2016;21,579363; JALES; A775;-20165;-5059499999;-0,00020165;-50,59499999;2016
8/31/2016;22,57043; JALES; A776;-20165;-5059499999;-0,00020165;-50,59499999;2016
9/30/2016;23,429722; JALES; A777;-20165;-5059499999;-0,00020165;-50,59499999;2016
10/31/2016;24,919489; JALES; A778;-20165;-5059499999;-0,00020165;-50,59499999;2016
11/30/2016;25,174028; JALES; A779;-20165;-5059499999;-0,00020165;-50,59499999;2016
12/31/2016;25,260753; JALES; A780;-20165;-5059499999;-0,00020165;-50,59499999;2016
1/31/2017;24,381586; JALES; A781;-20165;-5059499999;-0,00020165;-50,59499999;2017
2/28/2017;25,989583; JALES; A782;-20165;-5059499999;-0,00020165;-50,59499999;2017
3/31/2017;25,296237; JALES; A783;-20165;-5059499999;-0,00020165;-50,59499999;2017
4/30/2017;23,614444; JALES; A784;-20165;-5059499999;-0,00020165;-50,59499999;2017
5/31/2017;23,176747; JALES; A785;-20165;-5059499999;-0,00020165;-50,59499999;2017
6/30/2017;20,535833; JALES; A786;-20165;-5059499999;-0,00020165;-50,59499999;2017
7/31/2017;19,995565; JALES; A787;-20165;-5059499999;-0,00020165;-50,59499999;2017
8/31/2017;22,986828; JALES; A788;-20165;-5059499999;-0,00020165;-50,59499999;2017
9/30/2017;26,358714; JALES; A789;-20165;-5059499999;-0,00020165;-50,59499999;2017
10/31/2017;25,943414; JALES; A790;-20165;-5059499999;-0,00020165;-50,59499999;2017
11/30/2017;24,62375; JALES; A791;-20165;-5059499999;-0,00020165;-50,59499999;2017
12/31/2017;24,85793; JALES; A792;-20165;-5059499999;-0,00020165;-50,59499999;2017
1/31/2018;25,116398; JALES; A793;-20165;-5059499999;-0,00020165;-50,59499999;2018
2/28/2018;24,635268; JALES; A794;-20165;-5059499999;-0,00020165;-50,59499999;2018
3/31/2018;26,266667; JALES; A795;-20165;-5059499999;-0,00020165;-50,59499999;2018
4/30/2018;24,271944; JALES; A796;-20165;-5059499999;-0,00020165;-50,59499999;2018
5/31/2018;; JALES; A797;-20165;-5059499999;-0,00020165;-50,59499999;2018
6/30/2018;; JALES; A798;-20165;-5059499999;-0,00020165;-50,59499999;2018
7/31/2018;22,356183; JALES; A799;-20165;-5059499999;-0,00020165;-50,59499999;2018
8/31/2018;21,794892; JALES; A800;-20165;-5059499999;-0,00020165;-50,59499999;2018
9/30/2018;24,395278; JALES; A801;-20165;-5059499999;-0,00020165;-50,59499999;2018
10/31/2018;25,667608; JALES; A802;-20165;-5059499999;-0,00020165;-50,59499999;2018
11/30/2018;24,610833; JALES; A803;-20165;-5059499999;-0,00020165;-50,59499999;2018
12/31/2018;26,291026; JALES; A804;-20165;-5059499999;-0,00020165;-50,59499999;2018
1/31/2019;; JALES; A805;-20165;-5059499999;-0,00020165;-50,59499999;2019
2/28/2019;; JALES; A806;-20165;-5059499999;-0,00020165;-50,59499999;2019
3/31/2019;25,433333; JALES; A807;-20165;-5059499999;-0,00020165;-50,59499999;2019
4/30/2019;24,792917; JALES; A808;-20165;-5059499999;-0,00020165;-50,59499999;2019
5/31/2019;22,926613; JALES; A809;-20165;-5059499999;-0,00020165;-50,59499999;2019
6/30/2019;21,995694; JALES; A810;-20165;-5059499999;-0,00020165;-50,59499999;2019
7/31/2019;21,120833; JALES; A811;-20165;-5059499999;-0,00020165;-50,59499999;2019
8/31/2019;23,028495; JALES; A812;-20165;-5059499999;-0,00020165;-50,59499999;2019
9/30/2019;26,578889; JALES; A813;-20165;-5059499999;-0,00020165;-50,59499999;2019
10/31/2019;27,279704; JALES; A814;-20165;-5059499999;-0,00020165;-50,59499999;2019
11/30/2019;26,221944; JALES; A815;-20165;-5059499999;-0,00020165;-50,59499999;2019
12/31/2019;25,331989; JALES; A816;-20165;-5059499999;-0,00020165;-50,59499999;2019
1/31/2020;25,853091; JALES; A817;-20165;-5059499999;-0,00020165;-50,59499999;2020
2/29/2020;24,946264; JALES; A818;-20165;-5059499999;-0,00020165;-50,59499999;2020
3/31/2020;25,255563; JALES; A819;-20165;-5059499999;-0,00020165;-50,59499999;2020
4/30/2020;24,2425; JALES; A820;-20165;-5059499999;-0,00020165;-50,59499999;2020
5/31/2020;20,906317; JALES; A821;-20165;-5059499999;-0,00020165;-50,59499999;2020
6/30/2020;22,349583; JALES; A822;-20165;-5059499999;-0,00020165;-50,59499999;2020
7/31/2020;; JALES; A823;-20165;-5059499999;-0,00020165;-50,59499999;2020
8/31/2020;; JALES; A824;-20165;-5059499999;-0,00020165;-50,59499999;2020
9/30/2020;; JALES; A825;-20165;-5059499999;-0,00020165;-50,59499999;2020
10/31/2020;; JALES; A826;-20165;-5059499999;-0,00020165;-50,59499999;2020
11/30/2020;; JALES; A827;-20165;-5059499999;-0,00020165;-50,59499999;2020
12/31/2020;; JALES; A828;-20165;-5059499999;-0,00020165;-50,59499999;2020
1/31/2021;; JALES; A829;-20165;-5059499999;-0,00020165;-50,59499999;2021
2/28/2021;; JALES; A830;-20165;-5059499999;-0,00020165;-50,59499999;2021
3/31/2021;; JALES; A831;-20165;-5059499999;-0,00020165;-50,59499999;2021
4/30/2021;; JALES; A832;-20165;-5059499999;-0,00020165;-50,59499999;2021
5/31/2021;; JALES; A833;-20165;-5059499999;-0,00020165;-50,59499999;2021
6/30/2021;; JALES; A834;-20165;-5059499999;-0,00020165;-50,59499999;2021
7/31/2021;; JALES; A835;-20165;-5059499999;-0,00020165;-50,59499999;2021
8/31/2021;; JALES; A836;-20165;-5059499999;-0,00020165;-50,59499999;2021
9/30/2021;; JALES; A837;-20165;-5059499999;-0,00020165;-50,59499999;2021
10/31/2021;; JALES; A838;-20165;-5059499999;-0,00020165;-50,59499999;2021
11/30/2021;; JALES; A839;-20165;-5059499999;-0,00020165;-50,59499999;2021
12/31/2021;; JALES; A840;-20165;-5059499999;-0,00020165;-50,59499999;2021
1/31/2022;; JALES; A841;-20165;-5059499999;-0,00020165;-50,59499999;2022
2/28/2022;; JALES; A842;-20165;-5059499999;-0,00020165;-50,59499999;2022
3/31/2022;; JALES; A843;-20165;-5059499999;-0,00020165;-50,59499999;2022
4/30/2022;; JALES; A844;-20165;-5059499999;-0,00020165;-50,59499999;2022
5/31/2022;; JALES; A845;-20165;-5059499999;-0,00020165;-50,59499999;2022
6/30/2022;; JALES; A846;-20165;-5059499999;-0,00020165;-50,59499999;2022
7/31/2022;; JALES; A847;-20165;-5059499999;-0,00020165;-50,59499999;2022
8/31/2022;; JALES; A848;-20165;-5059499999;-0,00020165;-50,59499999;2022
9/30/2022;; JALES; A849;-20165;-5059499999;-0,00020165;-50,59499999;2022
10/31/2022;24,933602; JALES; A850;-20165;-5059499999;-0,00020165;-50,59499999;2022
11/30/2022;24,464722; JALES; A851;-20165;-5059499999;-0,00020165;-50,59499999;2022
12/31/2022;24,797581; JALES; A852;-20165;-5059499999;-0,00020165;-50,59499999;2022
1/31/2023;24,125672; JALES; A853;-20165;-5059499999;-0,00020165;-50,59499999;2023
1/31/2013;25,015591; JOSE BONIFACIO; A735;-2108555555;-4992027777;-21,08555555;-49,92027777;2013
2/28/2013;25,03378; JOSE BONIFACIO; A736;-2108555555;-4992027777;-21,08555555;-49,92027777;2013
3/31/2013;24,878161; JOSE BONIFACIO; A737;-2108555555;-4992027777;-21,08555555;-49,92027777;2013
4/30/2013;22,428056; JOSE BONIFACIO; A738;-2108555555;-4992027777;-21,08555555;-49,92027777;2013
5/31/2013;21,160215; JOSE BONIFACIO; A739;-2108555555;-4992027777;-21,08555555;-49,92027777;2013
6/30/2013;21,041376; JOSE BONIFACIO; A740;-2108555555;-4992027777;-21,08555555;-49,92027777;2013
7/31/2013;18,90121; JOSE BONIFACIO; A741;-2108555555;-4992027777;-21,08555555;-49,92027777;2013
8/31/2013;20,082258; JOSE BONIFACIO; A742;-2108555555;-4992027777;-21,08555555;-49,92027777;2013
9/30/2013;23,048194; JOSE BONIFACIO; A743;-2108555555;-4992027777;-21,08555555;-49,92027777;2013
10/31/2013;24,190054; JOSE BONIFACIO; A744;-2108555555;-4992027777;-21,08555555;-49,92027777;2013
11/30/2013;25,246806; JOSE BONIFACIO; A745;-2108555555;-4992027777;-21,08555555;-49,92027777;2013
12/31/2013;26,07957; JOSE BONIFACIO; A746;-2108555555;-4992027777;-21,08555555;-49,92027777;2013
1/31/2014;26,081989; JOSE BONIFACIO; A747;-2108555555;-4992027777;-21,08555555;-49,92027777;2014
2/28/2014;26,222024; JOSE BONIFACIO; A748;-2108555555;-4992027777;-21,08555555;-49,92027777;2014
3/31/2014;24,850806; JOSE BONIFACIO; A749;-2108555555;-4992027777;-21,08555555;-49,92027777;2014
4/30/2014;24,072222; JOSE BONIFACIO; A750;-2108555555;-4992027777;-21,08555555;-49,92027777;2014
5/31/2014;20,587097; JOSE BONIFACIO; A751;-2108555555;-4992027777;-21,08555555;-49,92027777;2014
6/30/2014;20,559445; JOSE BONIFACIO; A752;-2108555555;-4992027777;-21,08555555;-49,92027777;2014
7/31/2014;19,451344; JOSE BONIFACIO; A753;-2108555555;-4992027777;-21,08555555;-49,92027777;2014
8/31/2014;22,081048; JOSE BONIFACIO; A754;-2108555555;-4992027777;-21,08555555;-49,92027777;2014
9/30/2014;24,148605; JOSE BONIFACIO; A755;-2108555555;-4992027777;-21,08555555;-49,92027777;2014
10/31/2014;25,20914; JOSE BONIFACIO; A756;-2108555555;-4992027777;-21,08555555;-49,92027777;2014
11/30/2014;24,861528; JOSE BONIFACIO; A757;-2108555555;-4992027777;-21,08555555;-49,92027777;2014
12/31/2014;25,38078; JOSE BONIFACIO; A758;-2108555555;-4992027777;-21,08555555;-49,92027777;2014
1/31/2015;26,8331; JOSE BONIFACIO; A759;-2108555555;-4992027777;-21,08555555;-49,92027777;2015
2/28/2015;25,481218; JOSE BONIFACIO; A760;-2108555555;-4992027777;-21,08555555;-49,92027777;2015
3/31/2015;; JOSE BONIFACIO; A761;-2108555555;-4992027777;-21,08555555;-49,92027777;2015
4/30/2015;; JOSE BONIFACIO; A762;-2108555555;-4992027777;-21,08555555;-49,92027777;2015
5/31/2015;20,786962; JOSE BONIFACIO; A763;-2108555555;-4992027777;-21,08555555;-49,92027777;2015
6/30/2015;20,268889; JOSE BONIFACIO; A764;-2108555555;-4992027777;-21,08555555;-49,92027777;2015
7/31/2015;20,331317; JOSE BONIFACIO; A765;-2108555555;-4992027777;-21,08555555;-49,92027777;2015
8/31/2015;21,726893; JOSE BONIFACIO; A766;-2108555555;-4992027777;-21,08555555;-49,92027777;2015
9/30/2015;24,23875; JOSE BONIFACIO; A767;-2108555555;-4992027777;-21,08555555;-49,92027777;2015
10/31/2015;26,068817; JOSE BONIFACIO; A768;-2108555555;-4992027777;-21,08555555;-49,92027777;2015
11/30/2015;25,648194; JOSE BONIFACIO; A769;-2108555555;-4992027777;-21,08555555;-49,92027777;2015
12/31/2015;25,509677; JOSE BONIFACIO; A770;-2108555555;-4992027777;-21,08555555;-49,92027777;2015
1/31/2016;25,687366; JOSE BONIFACIO; A771;-2108555555;-4992027777;-21,08555555;-49,92027777;2016
2/29/2016;26,27227; JOSE BONIFACIO; A772;-2108555555;-4992027777;-21,08555555;-49,92027777;2016
3/31/2016;25,434543; JOSE BONIFACIO; A773;-2108555555;-4992027777;-21,08555555;-49,92027777;2016
4/30/2016;24,860972; JOSE BONIFACIO; A774;-2108555555;-4992027777;-21,08555555;-49,92027777;2016
5/31/2016;20,136559; JOSE BONIFACIO; A775;-2108555555;-4992027777;-21,08555555;-49,92027777;2016
6/30/2016;18,658333; JOSE BONIFACIO; A776;-2108555555;-4992027777;-21,08555555;-49,92027777;2016
7/31/2016;19,410887; JOSE BONIFACIO; A777;-2108555555;-4992027777;-21,08555555;-49,92027777;2016
8/31/2016;21,131586; JOSE BONIFACIO; A778;-2108555555;-4992027777;-21,08555555;-49,92027777;2016
9/30/2016;21,711111; JOSE BONIFACIO; A779;-2108555555;-4992027777;-21,08555555;-49,92027777;2016
10/31/2016;24,396225; JOSE BONIFACIO; A780;-2108555555;-4992027777;-21,08555555;-49,92027777;2016
11/30/2016;24,83; JOSE BONIFACIO; A781;-2108555555;-4992027777;-21,08555555;-49,92027777;2016
12/31/2016;25,796774; JOSE BONIFACIO; A782;-2108555555;-4992027777;-21,08555555;-49,92027777;2016
1/31/2017;24,999328; JOSE BONIFACIO; A783;-2108555555;-4992027777;-21,08555555;-49,92027777;2017
2/28/2017;26,441927; JOSE BONIFACIO; A784;-2108555555;-4992027777;-21,08555555;-49,92027777;2017
3/31/2017;24,914087; JOSE BONIFACIO; A785;-2108555555;-4992027777;-21,08555555;-49,92027777;2017
4/30/2017;23,408472; JOSE BONIFACIO; A786;-2108555555;-4992027777;-21,08555555;-49,92027777;2017
5/31/2017;22,275538; JOSE BONIFACIO; A787;-2108555555;-4992027777;-21,08555555;-49,92027777;2017
6/30/2017;19,610694; JOSE BONIFACIO; A788;-2108555555;-4992027777;-21,08555555;-49,92027777;2017
7/31/2017;18,899194; JOSE BONIFACIO; A789;-2108555555;-4992027777;-21,08555555;-49,92027777;2017
8/31/2017;21,348925; JOSE BONIFACIO; A790;-2108555555;-4992027777;-21,08555555;-49,92027777;2017
9/30/2017;25,045278; JOSE BONIFACIO; A791;-2108555555;-4992027777;-21,08555555;-49,92027777;2017
10/31/2017;25,480108; JOSE BONIFACIO; A792;-2108555555;-4992027777;-21,08555555;-49,92027777;2017
11/30/2017;24,679306; JOSE BONIFACIO; A793;-2108555555;-4992027777;-21,08555555;-49,92027777;2017
12/31/2017;; JOSE BONIFACIO; A794;-2108555555;-4992027777;-21,08555555;-49,92027777;2017
1/31/2018;; JOSE BONIFACIO; A795;-2108555555;-4992027777;-21,08555555;-49,92027777;2018
2/28/2018;; JOSE BONIFACIO; A796;-2108555555;-4992027777;-21,08555555;-49,92027777;2018
3/31/2018;26,366532; JOSE BONIFACIO; A797;-2108555555;-4992027777;-21,08555555;-49,92027777;2018
4/30/2018;23,943194; JOSE BONIFACIO; A798;-2108555555;-4992027777;-21,08555555;-49,92027777;2018
5/31/2018;21,365323; JOSE BONIFACIO; A799;-2108555555;-4992027777;-21,08555555;-49,92027777;2018
6/30/2018;21,45; JOSE BONIFACIO; A800;-2108555555;-4992027777;-21,08555555;-49,92027777;2018
7/31/2018;20,808737; JOSE BONIFACIO; A801;-2108555555;-4992027777;-21,08555555;-49,92027777;2018
8/31/2018;20,290323; JOSE BONIFACIO; A802;-2108555555;-4992027777;-21,08555555;-49,92027777;2018
9/30/2018;23,410278; JOSE BONIFACIO; A803;-2108555555;-4992027777;-21,08555555;-49,92027777;2018
10/31/2018;25,234543; JOSE BONIFACIO; A804;-2108555555;-4992027777;-21,08555555;-49,92027777;2018
11/30/2018;24,773056; JOSE BONIFACIO; A805;-2108555555;-4992027777;-21,08555555;-49,92027777;2018
12/31/2018;26,225403; JOSE BONIFACIO; A806;-2108555555;-4992027777;-21,08555555;-49,92027777;2018
1/31/2019;27,196236; JOSE BONIFACIO; A807;-2108555555;-4992027777;-21,08555555;-49,92027777;2019
2/28/2019;25,712351; JOSE BONIFACIO; A808;-2108555555;-4992027777;-21,08555555;-49,92027777;2019
3/31/2019;25,364651; JOSE BONIFACIO; A809;-2108555555;-4992027777;-21,08555555;-49,92027777;2019
4/30/2019;24,660694; JOSE BONIFACIO; A810;-2108555555;-4992027777;-21,08555555;-49,92027777;2019
5/31/2019;23,166667; JOSE BONIFACIO; A811;-2108555555;-4992027777;-21,08555555;-49,92027777;2019
6/30/2019;; JOSE BONIFACIO; A812;-2108555555;-4992027777;-21,08555555;-49,92027777;2019
7/31/2019;19,782258; JOSE BONIFACIO; A813;-2108555555;-4992027777;-21,08555555;-49,92027777;2019
8/31/2019;; JOSE BONIFACIO; A814;-2108555555;-4992027777;-21,08555555;-49,92027777;2019
9/30/2019;25,519645; JOSE BONIFACIO; A815;-2108555555;-4992027777;-21,08555555;-49,92027777;2019
10/31/2019;26,806992; JOSE BONIFACIO; A816;-2108555555;-4992027777;-21,08555555;-49,92027777;2019
11/30/2019;26,329038; JOSE BONIFACIO; A817;-2108555555;-4992027777;-21,08555555;-49,92027777;2019
12/31/2019;25,522361; JOSE BONIFACIO; A818;-2108555555;-4992027777;-21,08555555;-49,92027777;2019
1/31/2020;25,460388; JOSE BONIFACIO; A819;-2108555555;-4992027777;-21,08555555;-49,92027777;2020
2/29/2020;25,004786; JOSE BONIFACIO; A820;-2108555555;-4992027777;-21,08555555;-49,92027777;2020
3/31/2020;24,544437; JOSE BONIFACIO; A821;-2108555555;-4992027777;-21,08555555;-49,92027777;2020
4/30/2020;22,809868; JOSE BONIFACIO; A822;-2108555555;-4992027777;-21,08555555;-49,92027777;2020
5/31/2020;; JOSE BONIFACIO; A823;-2108555555;-4992027777;-21,08555555;-49,92027777;2020
6/30/2020;; JOSE BONIFACIO; A824;-2108555555;-4992027777;-21,08555555;-49,92027777;2020
7/31/2020;; JOSE BONIFACIO; A825;-2108555555;-4992027777;-21,08555555;-49,92027777;2020
8/31/2020;; JOSE BONIFACIO; A826;-2108555555;-4992027777;-21,08555555;-49,92027777;2020
9/30/2020;; JOSE BONIFACIO; A827;-2108555555;-4992027777;-21,08555555;-49,92027777;2020
10/31/2020;; JOSE BONIFACIO; A828;-2108555555;-4992027777;-21,08555555;-49,92027777;2020
11/30/2020;; JOSE BONIFACIO; A829;-2108555555;-4992027777;-21,08555555;-49,92027777;2020
12/31/2020;; JOSE BONIFACIO; A830;-2108555555;-4992027777;-21,08555555;-49,92027777;2020
1/31/2021;; JOSE BONIFACIO; A831;-2108555555;-4992027777;-21,08555555;-49,92027777;2021
2/28/2021;; JOSE BONIFACIO; A832;-2108555555;-4992027777;-21,08555555;-49,92027777;2021
3/31/2021;; JOSE BONIFACIO; A833;-2108555555;-4992027777;-21,08555555;-49,92027777;2021
4/30/2021;; JOSE BONIFACIO; A834;-2108555555;-4992027777;-21,08555555;-49,92027777;2021
5/31/2021;; JOSE BONIFACIO; A835;-2108555555;-4992027777;-21,08555555;-49,92027777;2021
6/30/2021;; JOSE BONIFACIO; A836;-2108555555;-4992027777;-21,08555555;-49,92027777;2021
7/31/2021;; JOSE BONIFACIO; A837;-2108555555;-4992027777;-21,08555555;-49,92027777;2021
8/31/2021;; JOSE BONIFACIO; A838;-2108555555;-4992027777;-21,08555555;-49,92027777;2021
9/30/2021;; JOSE BONIFACIO; A839;-2108555555;-4992027777;-21,08555555;-49,92027777;2021
10/31/2021;; JOSE BONIFACIO; A840;-2108555555;-4992027777;-21,08555555;-49,92027777;2021
11/30/2021;25,850862; JOSE BONIFACIO; A841;-2108555555;-4992027777;-21,08555555;-49,92027777;2021
12/31/2021;; JOSE BONIFACIO; A842;-2108555555;-4992027777;-21,08555555;-49,92027777;2021
1/31/2022;25,650893; JOSE BONIFACIO; A843;-2108555555;-4992027777;-21,08555555;-49,92027777;2022
2/28/2022;25,729911; JOSE BONIFACIO; A844;-2108555555;-4992027777;-21,08555555;-49,92027777;2022
3/31/2022;25,760215; JOSE BONIFACIO; A845;-2108555555;-4992027777;-21,08555555;-49,92027777;2022
4/30/2022;23,95375; JOSE BONIFACIO; A846;-2108555555;-4992027777;-21,08555555;-49,92027777;2022
5/31/2022;19,708333; JOSE BONIFACIO; A847;-2108555555;-4992027777;-21,08555555;-49,92027777;2022
6/30/2022;19,72492; JOSE BONIFACIO; A848;-2108555555;-4992027777;-21,08555555;-49,92027777;2022
7/31/2022;21,575144; JOSE BONIFACIO; A849;-2108555555;-4992027777;-21,08555555;-49,92027777;2022
8/31/2022;20,927858; JOSE BONIFACIO; A850;-2108555555;-4992027777;-21,08555555;-49,92027777;2022
9/30/2022;22,175117; JOSE BONIFACIO; A851;-2108555555;-4992027777;-21,08555555;-49,92027777;2022
10/31/2022;24,527688; JOSE BONIFACIO; A852;-2108555555;-4992027777;-21,08555555;-49,92027777;2022
11/30/2022;23,88734; JOSE BONIFACIO; A853;-2108555555;-4992027777;-21,08555555;-49,92027777;2022
12/31/2022;25,041512; JOSE BONIFACIO; A854;-2108555555;-4992027777;-21,08555555;-49,92027777;2022
1/31/2023;24,496371; JOSE BONIFACIO; A855;-2108555555;-4992027777;-21,08555555;-49,92027777;2023
